Sample P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P13 P12 P25 QC1 QC2 QC3 QC4 QC5 QC6 blank
CalcMWRT A2 IBE2 IBE1 ENT ENT ENT A1 IBE1 IBE2 IBE1 ENT A2 ENT IBE2 A2 IBE2 IBE2 IBE1 A1 ENT A1 A1 A1 ENT A2 A2 IBE1 QC QC QC QC QC QC QC
406.30902/0.813 68535.7408463899 132682.032549752 90131.4127901941 128167.636768692 118416.501016234 132803.424237117 39758.0337735155 134321.03365965 79254.2764043933 53214.3060291955 103054.909752422 58458.6341687082 151129.314147264 109144.810212096 77614.970337369 94394.6906278563 90615.2225894779 23810.8524570549 17960.0058068452 105433.75122699 57802.4331055053 62974.0008376938 46412.5099199417 95766.9490577984 35348.1791927628 64892.7033149121 49410.1830849664 86490.294126263 98178.4316448981 92135.1502826077 64199.5692770494 90179.382950281 94975.0485587672 6101.25516437838
397.12281/7.397 144169.670825498 104223.141034624 79824.8363990907 113939.994512395 78048.3967962078 99430.3805036646 121747.660767778 62573.9772317593 69467.0871573028 99942.2178393524 74317.791951853 88387.8766956603 85567.9825151064 97327.5849739653 99568.5156990522 80482.4409467119 42827.827213577 75464.0892758286 96302.563686748 57984.513541478 96691.4050938479 107701.76701497 97135.478053969 58604.2116844788 90081.3765864371 121019.601036402 80550.5337292483 100225.434456491 106267.891923208 94614.750211452 98977.4902583841 68798.5979211269 103734.262845739 4843.28880039677
453.1467/5.195 28466.7109724689 48987.190517898 96655.8938821604 43865.9540579824 29726.7815168393 53901.0386248904 46574.7854555544 96858.7094879355 62483.0485411802 26759.0704786434 34324.4772898707 25639.1472756006 147677.686046494 24100.1494989077 28449.833680964 60398.744803516 16301.7021747457 29591.8517596218 135470.880252697 74495.2091083587 54209.3458512145 40814.5359019439 25099.1583998593 92653.8082480585 74652.4281535319 67143.0367881662 131653.472066654 63347.0340576967 68498.838548622 68337.036307406 74705.0076027959 62042.9996296434 33172.6287427615 2967.05401153933
263.05014/5.226 87282.4055417904 93482.1209490308 118240.664308045 92701.7912855821 59461.7535896766 59509.4635109971 88486.9616239604 144465.394886732 62454.8816710519 60342.09053132 75497.4382751129 55174.9216746547 133515.992465747 51336.5409733454 50136.0043444582 74820.6469475061 39191.3711431712 56299.2948814438 92042.7177178266 69032.5080796866 91412.5598198147 64161.9537074489 69698.3917288366 88357.0461792442 72472.1988757697 98145.4939170827 105602.712756105 97816.7892964503 96048.6679974174 74530.5277617782 104897.085068689 84468.7460069115 97196.2769880634 2423.85674949085
324.17084/0.704 109987.977867059 22559.5768522176 5219.74363561097 17818.0383205155 84256.368198069 15760.2975859586 30228.2497870242 4109.47685194956 6840.19123416347 11800.7711060825 5592.45295585562 81206.2806504319 23273.2470845699 3150.48282187716 76511.031037397 3553.76234236187 5173.70719986776 12074.3832036041 32654.3600162402 138153.852184942 35324.0743743517 38701.5801223347 18559.8857259219 9975.99648465573 55597.7371083762 55551.6793338461 10655.0479160287 27318.1016414369 23756.0968505276 25022.7193858242 26809.8082886641 24105.7888424607 27616.872997173 4614.87257998247
393.02596/1.236 17123.4714101219 22351.6218836318 16372.3330480135 19544.1877401183 24096.0852393945 23291.2613914126 48123.6363537834 69122.5701767995 143893.251441131 51011.6707837633 32304.8615708318 58123.626347203 9480.98343330043 33717.6404348112 34927.0397605525 4640.55519411637 31339.6405414149 37881.427279469 47045.6335755931 7144.44498020649 32309.3928248154 35822.1370493778 23184.7154297566 6199.83691109738 49134.3012150223 41685.830683818 18366.8565749304 22072.5137757332 23010.4181551079 22872.51448226 18809.7141682149 20139.5437358092 24481.0993971794 4208.70185731588
212.06908/5.762 63154.2379549703 2549.39953435851 2695.95965946801 2528.52258847952 2490.73931491888 2500.76554325528 28020.169206207 2553.15033200366 6624.91278434343 2719.8137045218 2379.20223848898 72400.6616627447 2290.70797019854 2669.32236994623 58703.7207890406 2355.79767974325 2311.43742866144 2251.01988083661 73431.8379640079 2247.04018758311 76865.1427834489 67810.5673173742 58723.5197672385 2562.35260048719 58142.938535197 137787.986162323 5366.17403333442 27968.5070661996 33299.3485937137 25250.2291147249 28494.9062201039 23570.4136819134 33247.3766170186 3229.55881358156
330.02383/6.118 52896.308807897 149561.241383826 17538.0846460207 86248.3357071492 26836.8994378607 66988.7267784464 33946.884002923 8035.405461306 23469.4595125348 20804.4181742582 24030.9993398027 38685.5157732482 21435.1432588487 26969.7531777486 45577.2839186395 4000.82633820062 1780.08796598536 39216.6034713504 1812.6830006417 12528.9963406358 15987.659510109 26908.5877380752 31621.0816643061 11609.8564876026 11210.8456432775 23136.4571355083 47246.7941073353 34942.3189798578 31743.8487296708 27236.7633253566 21200.1413357381 41326.4477989852 28634.8483383584 2322.06305831099
797.52132/1.001 5284.26696831792 45099.9732377241 109393.878179376 50688.2924356102 49757.4298777437 62737.5096167248 4849.21352097715 61183.9978876834 9169.63960411068 141283.552597302 75220.339405131 4566.55431559042 67200.4389845225 46683.8242056528 4256.62609067107 40480.4935214518 53621.8238985439 108696.441207816 4406.08331251738 60065.9000717243 4291.86403067249 4249.88340449947 3682.63480784455 82075.055610997 4275.40455963768 5098.28155178637 86133.778326429 38582.3870338502 47420.9842668669 47031.0805894107 43131.3883237214 44426.4582533888 43306.395198794 5272.19465825893
553.21293/2.254 48494.1285582643 86889.126220848 88715.2868458876 84960.6041467144 65734.1411175386 72543.0633762095 35155.4133503712 53987.7956823157 16328.3568238161 50961.1373346572 84708.7337611882 19245.6152103588 94794.6592416553 80782.3598014708 39271.3858220435 36033.5915663673 107796.818272471 65788.3213505502 43356.8013379063 63542.7310021255 40801.9719607853 37636.1593106142 24324.2664141187 103677.814306246 41089.245874378 50464.777047386 34988.3005832537 72534.9507746964 55309.6368251956 55368.5994243692 55652.8543152449 57096.2541699919 64060.7002291208 13247.1446102778
225.08279/0.804 24186.3435992756 14556.0752859287 12300.3290059949 7345.95311158904 64793.6673475529 15274.0310267554 11366.772691518 51675.0923916134 9809.78109584921 92170.4056439743 135970.735174195 17923.5901344725 31027.7338595992 98013.678686246 46801.6560027884 4644.14585935231 16815.1430081601 60001.8351404855 25922.2773764778 6067.75706650781 36013.1607430048 67283.4040815299 17785.0907149159 4821.54673197021 58765.3379619756 39927.1380119343 32776.8668376931 61825.0169014784 55662.7906580709 49549.4514005979 46078.5998813978 58786.4215196323 56025.1738311301 6687.28770545181
198.06217/5.76 95798.6311209411 51952.9738209362 64106.3942689107 25804.7042055319 30508.2263603487 29391.8810764013 83460.6762806112 82188.5970199344 21852.3820519284 122400.984431033 50061.8210972503 101729.657111463 21754.6531229755 61309.5683372338 107386.773232978 55382.8590344855 106696.762780365 103525.186485373 63410.924367642 6546.21969168708 85914.1973914592 128423.322232213 102541.474466234 4727.17949757981 80242.1289160399 53237.7913172737 50399.2835241159 58038.2699299153 60943.5618743994 56728.1780357081 60940.160455646 45458.5136015599 66086.7605146638 4846.08396190982
511.24577/2.255 48155.3159255952 77044.817202991 76773.3936827875 69113.1186226587 66053.5732657502 71868.442401071 44095.3388329563 70826.245093248 24883.292527409 61262.9772210553 89976.0097436566 43357.9904986444 87190.2967937147 90343.8917878919 49300.0833597576 69237.8125290153 130309.62093091 82245.0365400285 58995.9625548944 89615.1295223861 55791.8833021895 36480.0801763274 47273.4595378824 75487.2987786097 50564.3014827155 43422.6819227601 58398.7438296636 65790.6212094889 63015.3168199753 70942.282233435 69535.1567357311 60380.3159904617 67964.5324036489 7584.48957498429
179.99602/1.301 92736.2140729009 78356.173759606 83756.5076971207 63126.7659703428 121381.075232293 81240.6904244857 131988.734881855 83916.312598325 72572.0568830927 86185.3301933296 97164.2207982451 98298.5624626359 90914.4175238465 109605.353513331 72520.0077041023 21239.4911697346 61807.4381908114 74197.2792783692 59239.997486134 82693.041623926 105885.741782892 84891.929691186 78294.610539221 8636.37404035101 68716.3632592298 68587.978035459 61168.0773807578 69720.8975220252 73821.1408801481 72429.2053849134 78085.8436341035 67588.0169983127 73519.6330048035 5278.38990770015
250.14204/0.822 34630.8443110438 45753.0459621154 72114.2086294807 58323.3942403814 49657.3539136593 40830.1474690669 36917.7057726214 76115.888571713 126113.595188681 36425.6618760813 53190.013500533 30106.3655390518 42003.6255138973 53818.0166396082 39617.1707657138 17681.6150899045 49887.9135661296 56706.8237437573 45636.1531906145 52143.3315875773 34765.7214902764 42735.0803800205 33759.8702263467 57254.9209414642 44716.7315027057 59922.7277650907 39586.0974553876 44234.9186479799 61776.768912647 46325.994357864 47161.9180275891 50544.7748086305 52747.417409966 5331.51696187287
264.00924/7.308 65690.5991238039 48861.9624392321 45029.20011874 37343.0740080469 50194.517856826 39178.9861648086 40030.2063149082 39025.3792346783 52586.9326328872 11146.7446983847 36587.4595168076 14462.3557081799 44139.8335118132 40868.7269025321 48404.8801468146 38093.9267195541 43430.0592232353 38480.4724143045 42275.427162038 97593.7349293289 42349.1374693685 40852.0021625051 31299.6866989425 165011.427200727 65682.3977291364 67015.4597315616 43840.9326069525 42342.916790587 47582.2592315282 45466.951325021 30578.3638271647 56910.3971593769 40900.8438426722 4613.63613682579
297.99933/1.302 99818.4191894731 86713.5176603055 82910.7730844609 71409.5414014019 108888.634037112 73144.4992169201 113417.50372395 84163.1756146158 92321.2602598411 84235.7973837549 101159.581635161 93075.5753887183 92875.1182316624 103737.427087422 71140.9124990065 21465.0608535541 61801.3001813509 67064.5110741238 75100.2544790142 86358.8157006465 103215.626063631 97688.5631808055 65678.9668753629 6067.12067562059 71865.1269920674 76601.07172115 52763.3635155623 82518.7406357963 76754.7172754674 63250.4119814959 65130.7142506576 70463.2361175623 80275.9714433485 5937.38441072858
301.1144/4.609 47367.6412129413 42229.9859871008 53474.2719128314 27386.7420169389 40944.2407452709 26963.8200716385 35180.6404192393 54926.8288598199 55181.142063778 24601.060927082 23582.9111482348 22087.4023764134 67701.5111242428 35294.4659212145 28827.7962177004 37951.2912145025 43573.3438615429 34160.5369780692 71168.8909535065 74449.8513886129 38089.0337629124 36521.8147308103 14385.0336095861 46123.2823069201 53658.1848766376 64344.331157979 43997.8114358475 43209.7087594143 45010.7854085678 48746.7518617716 54669.6612339646 50667.8168358641 43563.6490041897 3572.96980768374
406.11283/5.4 8946.12818535761 42794.4849133509 116405.188280106 21487.6764199944 30863.5643279988 21057.3368317983 13474.4735999455 76481.1624483163 52367.619337938 72243.1320960115 24226.955664813 4908.59205198631 22178.7801201098 78204.6511419051 9246.49279316488 46841.8135842169 45839.9121688714 72482.957799689 8731.51513865698 12954.6178413617 4407.72325900831 6916.82801373747 6336.66047850789 25914.8982196525 7289.97986737586 10824.5777183624 58144.8506575719 34630.6739416932 36291.3195481414 29942.7448388428 33464.9445646065 35603.2884121805 48670.6985670873 3167.30549288718
379.06313/5.132 90965.9121803784 90276.5145931367 108024.348459379 85602.9271369504 76754.3029519128 95357.5514931564 85140.0430038721 101358.193883632 67975.2999225773 100767.058457774 93063.4461100589 95561.892075327 91555.5537603826 112059.694957884 99302.0256850213 92515.7082130169 112931.362238964 105580.991488433 87942.9497645345 54986.8629839517 90653.8345470407 92540.8079018374 93245.7973101879 65816.2057492741 92467.4511890204 87082.9256443762 88306.3186666507 99884.0941005928 75274.0018111374 93845.3433083321 98914.1405823381 97965.3290125628 82375.7406714277 3994.87576238489
274.02999/5.89 88647.1893995989 41340.8008222505 96850.7151378679 27203.0612149264 17665.2568371763 24686.0977110626 86215.7211786517 70350.0016948504 16763.9951167893 47883.4993196947 29304.7538722565 35869.4120349111 34598.7653820161 33067.7995930567 51795.3780670235 27709.5220428645 21645.3417419397 39279.39758209 78729.8820149259 13220.3001608272 76602.8815572196 98832.6510704867 32935.6654091809 15049.5111188026 66290.848494668 61636.2824016382 71401.0199315093 53148.1054533347 54607.9211810176 48292.9358200881 46346.4835571988 47323.3962479055 55958.6221546225 4016.62015727105
508.28194/1.273 25592.14199051 20007.5302524343 26621.3078340429 39120.9767193804 50477.0749239339 37649.9446191314 19118.3347583642 16982.8997512302 8721.89708741329 24315.1011621668 29529.0434425408 22985.9568413085 67177.5832031729 13172.3251637749 39867.8807343096 14729.9410922978 12897.6121831103 20968.7301324248 40163.7526328187 107468.665224499 29632.8531492668 28269.8637107603 31464.1252378909 101269.475972928 33936.5083881414 51053.6588715231 28396.7757590524 22505.6036346111 39179.2390710336 43661.8979174291 29776.0745408392 34780.4488792693 32110.8341749151 5021.76569747813
249.03126/6.92 48341.9379780163 25023.7033745731 51217.3200488618 39688.0034559737 55176.2794884196 33730.9159910759 49826.5379828774 42619.5103821459 94657.1519021815 19808.9860428477 18999.4720127361 29049.6330760348 78721.4116231634 25283.154235271 37970.0133360749 25156.8098676752 32588.6377359117 19411.4143736841 41817.3067054441 110888.517656408 43652.8056251535 42186.6935103229 11848.1976202583 110793.964959133 34130.0373165014 43096.673876263 28952.6194273768 39357.3659675403 42890.33818784 43127.7459640963 37697.4684125169 38577.1398758126 43639.3421627327 4020.30856052184
476.38764/0.483 48425.0698394106 104528.708492752 56088.5855173284 112056.786772972 68280.2030642042 96313.869662297 18889.4247074478 47096.1394595778 46927.5027639163 25378.8821234691 104690.882458295 47517.2427432622 90047.8148097812 57097.8976623131 55811.963926705 66735.7368719401 44532.6030244794 44231.9790959666 49802.3787636739 60874.6721360635 49588.7148009297 61926.8629759799 57144.6505023563 69030.3304909471 69491.6254480542 75604.9021337443 35441.8859648201 69594.9727847252 62054.3247409326 62535.4969945625 64804.6895431339 57226.2059382503 70579.9165059683 5104.78280747707
393.10708/5.857 45832.1881546987 6939.511033656 15914.5292160352 3884.30864285085 12084.2096146422 3815.1273456177 91353.933129849 19642.3849170884 5645.1125278294 25744.8166910292 11832.0208221859 108274.585321877 11688.6503511307 7819.25527849957 77209.2892311299 6806.79022135421 7925.58271696425 25400.0773743948 84162.8967689394 11921.5340897543 43470.0758133875 74691.1899705418 46326.5440261455 8584.31868389066 62551.0316882027 24437.382586122 17866.5815837064 30439.4863009022 31476.2416406431 33131.547609736 32190.5836816578 33585.4878039307 29499.6095659586 2574.18471315652
249.10407/2.843 134335.502004995 6986.42319154778 8501.18578437757 6074.12345804744 6156.80925127349 5891.14869820364 97626.0735611441 7897.6380322991 6188.3589078371 6533.29116305329 5177.94870970497 89266.5585350159 4975.84308227703 4789.08781461261 75333.429013256 4771.00374690197 4658.31226716185 12033.098222985 77134.4379852688 4356.66895896476 54120.8807524642 59524.7816268617 67324.8066504543 3902.08692283341 76144.5206980365 75746.7947445002 8394.43144606744 42632.0272991143 45650.0570697177 35730.2730469199 31719.9393234796 34956.6534826527 45452.6529200294 10954.5016193509
